dates,1y_yield,log_soma_nb_mbs_long,log_reserves_plus_rrp,share_onrrp,log_gdp,log_gdpdef,TermSpread,EBP
2024-12-01,0.040500000000000001,29.406898631963298,28.858256800463039,0.050233301962148286,30.794217471303664,4.8423223741212995,0.0011999999999999997,-0.43939292
2025-01-01,0.040000000000000001,29.40188430403904,28.857485492121874,0.045041873178198383,30.78715890790148,4.846649611489711,0.0042000000000000023,-0.272400271
2025-02-01,0.040099999999999997,29.397560849286162,28.841853424182428,0.028328099516033291,30.791369814560834,4.849021051256705,0.0023000000000000104,-0.227568702
2025-03-01,0.039,29.391424669907707,28.908348133913837,0.049829070443633598,30.791677681310382,4.850485901674218,0.0008000000000000021,-0.00611337
2025-04-01,0.037999999999999999,29.385793069892987,28.883929828904716,0.041568267743505624,30.79593829330472,4.85240464143796,0.00070000000000000617,-0.061913004
2025-05-01,0.039199999999999999,29.382611589191932,28.860700582982112,0.045943561511355833,30.79820516400721,4.853377079375073,0.0016999999999999932,-0.173428658
2025-06-01,0.039,29.379181387079658,28.898139676632841,0.054809488276363567,30.80429721446866,4.856112250838293,0.0014999999999999944,-0.188359312
2025-07-01,0.039100000000000003,29.375791313406534,28.894296582035647,0.05560884806296143,30.80934633515976,4.858807727520388,0.0013999999999999915,-0.208270975
2025-08-01,0.037400000000000003,29.372073741580174,28.836636712988422,0.017046116606282614,30.809688180663986,4.863416776001441,0.0013999999999999985,-0.155649663
2025-09-01,0.035200000000000002,29.36914402114018,28.759923284889183,0.0078130099859007422,30.811541304147244,4.867178505029733,0.0020000000000000018,-0.289955753
2025-10-01,0.034799999999999998,29.364811831315158,28.714847954736005,0.0037449482625599943,30.80990614663795,4.869436101309327,0.0023999999999999994,-0.257347188
2025-11-01,0.035200000000000002,29.360860942871351,28.690819462034334,0.0022139525793465841,30.810021421485843,4.872142257261644,0.0030999999999999986,-0.201551391
2025-12-01,0.034099999999999998,29.357281318206095,28.71339840302171,0.0033839032118768517,30.81425167967812,4.875381681035507,0.0054999999999999979,-0.21049914
2026-01-01,0.033700000000000001,29.357208552352013,28.719969643845022,0.0010932978153043082,30.812918039738697,4.8768822740471425,0.0064000000000000029,-0.261892514
2026-02-01,0.033500000000000002,29.357797565244088,28.715986088130514,0.00092458502473180906,30.81893294132917,4.879022912925026,0.0052999999999999922,-0.259817995
2026-03-01,0.035200000000000002,29.355407918286151,28.735489587273346,0.00050373833129967172,30.817831636546924,4.887532935624964,0.0064000000000000029,-0.267309249
2026-04-01,0.035400000000000001,29.354518232490079,28.736156542910475,0.00050780368307404582,30.821552996320246,4.894818123370356,0.0071000000000000021,-0.20399087
2026-05-01,0.036299999999999999,29.35227491818565,28.756858888060453,0.0012970195959453657,30.819868023032274,4.8988484245098185,0.0088000000000000023,-0.378712568
2026-06-01,0.037400000000000003,29.350095952139075,28.737257804531396,0.0013763391495751098,30.819316192378327,4.896600746503358,0.0080999999999999961,-0.288627763
